瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),嚼档(%),利汲(cm),傈款樊(10盒困)
146,傈林,2022-10-20 01:00,7.7,,1.3,84,,0
146,傈林,2022-10-20 02:00,7,,.9,86,,0
146,傈林,2022-10-20 03:00,6.3,,.5,86,,0
146,傈林,2022-10-20 04:00,5.9,,1.5,86,,0
146,傈林,2022-10-20 05:00,5.7,,1.6,87,,0
146,傈林,2022-10-20 06:00,5.1,,1.3,86,,0
146,傈林,2022-10-20 07:00,5.1,,1.6,84,,0
146,傈林,2022-10-20 08:00,7.8,,.7,71,,0
146,傈林,2022-10-20 09:00,10.6,,.5,59,,0
146,傈林,2022-10-20 10:00,13.2,,.8,53,,0
146,傈林,2022-10-20 11:00,15.4,,1.4,44,,0
146,傈林,2022-10-20 12:00,17.7,,1.3,37,,0
146,傈林,2022-10-20 13:00,19,,1.7,29,,0
146,傈林,2022-10-20 14:00,20.1,,1.3,27,,0
146,傈林,2022-10-20 15:00,20.3,,1.3,29,,0
146,傈林,2022-10-20 16:00,20.2,,1.4,30,,0
146,傈林,2022-10-20 17:00,18.5,,1.8,36,,0
146,傈林,2022-10-20 18:00,17.2,,1.3,39,,0
146,傈林,2022-10-20 19:00,15,,1.4,66,,0
146,傈林,2022-10-20 20:00,14.1,,1.1,73,,6
146,傈林,2022-10-20 21:00,12.7,,1.1,66,,3
146,傈林,2022-10-20 22:00,11.9,,1.3,68,,7
146,傈林,2022-10-20 23:00,11.5,,1.1,68,,9
146,傈林,2022-10-21 00:00,10.6,,1.7,73,,6
146,傈林,2022-10-21 01:00,10.1,,1.2,73,,7
146,傈林,2022-10-21 02:00,10,,1.7,72,,7
146,傈林,2022-10-21 03:00,9.8,,1.1,77,,6
146,傈林,2022-10-21 04:00,9.1,,1.8,75,,4
146,傈林,2022-10-21 05:00,9.1,,1.8,73,,5
146,傈林,2022-10-21 06:00,9.1,,2.1,73,,1
146,傈林,2022-10-21 07:00,9.1,,1.5,73,,1
146,傈林,2022-10-21 08:00,10.8,,1.1,67,,3
146,傈林,2022-10-21 09:00,13.9,,.9,59,,6
146,傈林,2022-10-21 10:00,16.9,,1.1,54,,6
146,傈林,2022-10-21 11:00,18.1,,.8,45,,8
146,傈林,2022-10-21 12:00,18.6,,1.5,34,,9
146,傈林,2022-10-21 13:00,18.9,,1.2,35,,9
146,傈林,2022-10-21 14:00,19,,1.3,36,,9
146,傈林,2022-10-21 15:00,19.1,,1.6,44,,9
146,傈林,2022-10-21 16:00,18.3,,1.7,52,,9
146,傈林,2022-10-21 17:00,17.8,,.5,55,,10
146,傈林,2022-10-21 18:00,17.4,,.3,58,,10
146,傈林,2022-10-21 19:00,15.7,,.8,69,,10
146,傈林,2022-10-21 20:00,16,,.5,67,,10
146,傈林,2022-10-21 21:00,15.2,,1.1,74,,9
146,傈林,2022-10-21 22:00,14.8,,.7,76,,10
146,傈林,2022-10-21 23:00,14.7,,.9,77,,10
146,傈林,2022-10-22 00:00,13.7,,.9,82,,9
146,傈林,2022-10-22 01:00,14.3,,.6,79,,10
146,傈林,2022-10-22 02:00,14,.1,.6,82,,10
146,傈林,2022-10-22 03:00,13.8,0,.8,86,,10
146,傈林,2022-10-22 04:00,13.7,,1,85,,9
146,傈林,2022-10-22 05:00,13.7,,.5,85,,9
146,傈林,2022-10-22 06:00,13.2,,.5,87,,8
146,傈林,2022-10-22 07:00,12.9,,.8,87,,9
146,傈林,2022-10-22 08:00,13.6,,.7,85,,7
146,傈林,2022-10-22 09:00,15.2,,.3,74,,2
146,傈林,2022-10-22 10:00,17.9,,.6,66,,0
146,傈林,2022-10-22 11:00,18.9,,1.7,57,,1
146,傈林,2022-10-22 12:00,19.7,,1.8,53,,1
146,傈林,2022-10-22 13:00,20.6,,1.9,45,,0
146,傈林,2022-10-22 14:00,20.9,,2,46,,0
146,傈林,2022-10-22 15:00,21.2,,.9,43,,0
146,傈林,2022-10-22 16:00,20.9,,1.2,45,,0
146,傈林,2022-10-22 17:00,20.3,,.9,47,,0
146,傈林,2022-10-22 18:00,17.6,,2.1,64,,0
146,傈林,2022-10-22 19:00,16.2,,1.6,76,,0
146,傈林,2022-10-22 20:00,15.5,,1.5,80,,0
146,傈林,2022-10-22 21:00,14.8,,1.3,84,,0
146,傈林,2022-10-22 22:00,14.6,,1.1,86,,8
146,傈林,2022-10-22 23:00,14.4,,.9,85,,6
146,傈林,2022-10-23 00:00,14,,.7,88,,3
146,傈林,2022-10-23 01:00,13.7,,0,89,,7
146,傈林,2022-10-23 02:00,13.2,,1.2,89,,7
146,傈林,2022-10-23 03:00,13.1,,1,88,,6
146,傈林,2022-10-23 04:00,13.5,,.4,87,,8
146,傈林,2022-10-23 05:00,13.5,,.2,88,,7
146,傈林,2022-10-23 06:00,13,,.5,89,,5
146,傈林,2022-10-23 07:00,12.7,,1,92,,0
146,傈林,2022-10-23 08:00,13.2,,.5,92,,10
146,傈林,2022-10-23 09:00,13.7,,.5,89,,10
146,傈林,2022-10-23 10:00,15.5,,1.2,77,,3
146,傈林,2022-10-23 11:00,16.4,,1.9,65,,2
146,傈林,2022-10-23 12:00,17.6,,2.2,57,,3
146,傈林,2022-10-23 13:00,18.1,,2.2,50,,4
146,傈林,2022-10-23 14:00,19,,2.2,44,,4
146,傈林,2022-10-23 15:00,18.7,,3,52,,4
146,傈林,2022-10-23 16:00,17.8,,3.6,53,,2
146,傈林,2022-10-23 17:00,16.6,,2.8,52,,1
146,傈林,2022-10-23 18:00,15.4,,2.5,50,,0
146,傈林,2022-10-23 19:00,13.6,,1.7,53,,0
146,傈林,2022-10-23 20:00,13.1,,.9,52,,0
146,傈林,2022-10-23 21:00,12.7,,.9,52,,0
146,傈林,2022-10-23 22:00,12.4,,.9,53,,0
146,傈林,2022-10-23 23:00,11.3,,.7,60,,0
146,傈林,2022-10-24 00:00,10.3,,.4,67,,0
146,傈林,2022-10-24 01:00,9.3,,.8,72,,0
146,傈林,2022-10-24 02:00,8.6,,.9,74,,0
146,傈林,2022-10-24 03:00,8.2,,1.2,75,,5
146,傈林,2022-10-24 04:00,7.7,,1.6,74,,3
146,傈林,2022-10-24 05:00,7.9,,1.7,73,,7
146,傈林,2022-10-24 06:00,8,,.7,74,,3
146,傈林,2022-10-24 07:00,6.9,,.5,78,,2
146,傈林,2022-10-24 08:00,9.2,,.7,70,,0
146,傈林,2022-10-24 09:00,11.2,,1.3,67,,5
146,傈林,2022-10-24 10:00,12.9,,1.9,60,,2
146,傈林,2022-10-24 11:00,13.8,,1.8,49,,4
146,傈林,2022-10-24 12:00,14.8,,2.6,41,,3
146,傈林,2022-10-24 13:00,14.9,,3.9,36,,2
146,傈林,2022-10-24 14:00,15.1,,3.2,34,,1
146,傈林,2022-10-24 15:00,15.5,,3.2,32,,1
146,傈林,2022-10-24 16:00,14.7,,3,28,,0
146,傈林,2022-10-24 17:00,13.5,,3.6,32,,0
146,傈林,2022-10-24 18:00,11.3,,2.6,42,,0
146,傈林,2022-10-24 19:00,10.1,,2.8,46,,0
146,傈林,2022-10-24 20:00,9.5,,1.4,48,,0
146,傈林,2022-10-24 21:00,8.8,,1.2,51,,0
146,傈林,2022-10-24 22:00,8.9,,.5,53,,0
146,傈林,2022-10-24 23:00,8.1,,.3,56,,0
146,傈林,2022-10-25 00:00,6.8,,1.4,66,,0
146,傈林,2022-10-25 01:00,6,,1,68,,0
146,傈林,2022-10-25 02:00,6.2,,.9,69,,0
146,傈林,2022-10-25 03:00,5,,1.3,73,,0
146,傈林,2022-10-25 04:00,4.6,,.9,74,,0
146,傈林,2022-10-25 05:00,4.5,,1.2,76,,0
146,傈林,2022-10-25 06:00,4.1,,1.4,75,,0
146,傈林,2022-10-25 07:00,3.5,,1.4,79,,0
146,傈林,2022-10-25 08:00,5.6,,1.3,70,,0
146,傈林,2022-10-25 09:00,8.2,,.8,59,,0
146,傈林,2022-10-25 10:00,10.4,,1.1,49,,0
146,傈林,2022-10-25 11:00,13.5,,1.4,43,,0
146,傈林,2022-10-25 12:00,14.9,,2.3,41,,0
146,傈林,2022-10-25 13:00,15.8,,1,37,,0
146,傈林,2022-10-25 14:00,17.1,,1.8,35,,0
146,傈林,2022-10-25 15:00,17.3,,1.4,32,,0
146,傈林,2022-10-25 16:00,17,,1.8,34,,0
146,傈林,2022-10-25 17:00,16.3,,1.9,38,,0
146,傈林,2022-10-25 18:00,14.7,,1.2,44,,0
146,傈林,2022-10-25 19:00,13.5,,1.6,49,,0
146,傈林,2022-10-25 20:00,12.3,,.9,53,,0
146,傈林,2022-10-25 21:00,11.6,,1.2,58,,0
146,傈林,2022-10-25 22:00,10,,1.4,63,,0
146,傈林,2022-10-25 23:00,9.3,,1.6,66,,2
146,傈林,2022-10-26 00:00,8.4,,1.5,68,,0
146,傈林,2022-10-26 01:00,8.2,,1.6,69,,1
146,傈林,2022-10-26 02:00,8,,1.1,69,,1
146,傈林,2022-10-26 03:00,7.8,,1.2,69,,0
146,傈林,2022-10-26 04:00,7.2,,1.4,72,,0
146,傈林,2022-10-26 05:00,7.2,,1.3,72,,0
146,傈林,2022-10-26 06:00,7.1,,1.5,72,,0
146,傈林,2022-10-26 07:00,7.3,,1.2,71,,0
146,傈林,2022-10-26 08:00,9.6,,1,63,,2
146,傈林,2022-10-26 09:00,12.5,,.7,53,,3
146,傈林,2022-10-26 10:00,15.2,,.5,45,,4
146,傈林,2022-10-26 11:00,17,,1.1,41,,5
146,傈林,2022-10-26 12:00,18.3,,1,37,,7
146,傈林,2022-10-26 13:00,18.5,,1.7,34,,7
146,傈林,2022-10-26 14:00,19,,1.2,33,,7
146,傈林,2022-10-26 15:00,18.5,,1.4,34,,9
146,傈林,2022-10-26 16:00,17.9,,1.4,39,,8
146,傈林,2022-10-26 17:00,16.6,,1.9,41,,7
146,傈林,2022-10-26 18:00,15.6,,1.2,43,,8
146,傈林,2022-10-26 19:00,14.7,,1.4,48,,8
146,傈林,2022-10-26 20:00,14,,1.1,53,,7
146,傈林,2022-10-26 21:00,13.4,,.8,59,,9
146,傈林,2022-10-26 22:00,12.8,,.8,61,,9
146,傈林,2022-10-26 23:00,12.3,,.4,61,,7
146,傈林,2022-10-27 00:00,11.6,,1.2,67,,8
146,傈林,2022-10-27 01:00,11.3,,.6,69,,9
146,傈林,2022-10-27 02:00,10.9,,1.3,70,,10
146,傈林,2022-10-27 03:00,10.8,,.7,70,,8
146,傈林,2022-10-27 04:00,9.8,,1,74,,7
146,傈林,2022-10-27 05:00,10.1,,.7,74,,7
146,傈林,2022-10-27 06:00,9.7,,.7,75,,4
146,傈林,2022-10-27 07:00,8.6,,1.1,79,,2
146,傈林,2022-10-27 08:00,10.3,,1,71,,0
146,傈林,2022-10-27 09:00,12.6,,.6,61,,0
146,傈林,2022-10-27 10:00,14.2,,1.5,55,,0
146,傈林,2022-10-27 11:00,16.7,,1.2,45,,0
146,傈林,2022-10-27 12:00,17.9,,1.6,41,,0
146,傈林,2022-10-27 13:00,19.9,,1.4,35,,0
146,傈林,2022-10-27 14:00,20.3,,2.8,34,,0
146,傈林,2022-10-27 15:00,20.6,,2.7,37,,0
146,傈林,2022-10-27 16:00,19.8,,3.4,39,,0
146,傈林,2022-10-27 17:00,18.9,,3.2,41,,0
146,傈林,2022-10-27 18:00,16,,1.6,64,,0
146,傈林,2022-10-27 19:00,15.5,,.9,66,,0
146,傈林,2022-10-27 20:00,14.9,,1.1,68,,0
146,傈林,2022-10-27 21:00,14.2,,.7,71,,0
146,傈林,2022-10-27 22:00,12.9,,.1,75,,0
146,傈林,2022-10-27 23:00,11.8,,.3,80,,2
146,傈林,2022-10-28 00:00,11.8,,.5,79,,0
146,傈林,2022-10-28 01:00,10.5,,1,83,,0
146,傈林,2022-10-28 02:00,10.1,,.8,84,,4
146,傈林,2022-10-28 03:00,9.4,,1.4,85,,8
146,傈林,2022-10-28 04:00,9.1,,.9,86,,8
146,傈林,2022-10-28 05:00,8.6,,1.2,87,,9
146,傈林,2022-10-28 06:00,8.1,,1.1,87,,0
146,傈林,2022-10-28 07:00,8.3,,.4,88,,10
146,傈林,2022-10-28 08:00,9,,1,87,,0
146,傈林,2022-10-28 09:00,11.2,,.7,75,,0
146,傈林,2022-10-28 10:00,13.1,,.6,73,,0
146,傈林,2022-10-28 11:00,15.2,,1.4,65,,0
146,傈林,2022-10-28 12:00,16.8,,1,56,,0
146,傈林,2022-10-28 13:00,18,,1.6,53,,0
146,傈林,2022-10-28 14:00,19.2,,1.8,46,,0
146,傈林,2022-10-28 15:00,19.7,,1.9,44,,0
146,傈林,2022-10-28 16:00,19.7,,1.5,42,,0
146,傈林,2022-10-28 17:00,18.5,,1.3,46,,0
146,傈林,2022-10-28 18:00,16.2,,2,64,,0
146,傈林,2022-10-28 19:00,14.7,,1.1,69,,0
146,傈林,2022-10-28 20:00,13.5,,1.1,72,,0
146,傈林,2022-10-28 21:00,13.4,,1.8,76,,0
146,傈林,2022-10-28 22:00,12.5,,1.1,77,,0
146,傈林,2022-10-28 23:00,11.6,,1.1,80,,0
146,傈林,2022-10-29 00:00,11.2,,.9,80,,0
146,傈林,2022-10-29 01:00,10.4,,1.5,83,,4
146,傈林,2022-10-29 02:00,10,,1.3,83,,0
146,傈林,2022-10-29 03:00,9.9,,1,82,,0
146,傈林,2022-10-29 04:00,9.6,,.6,83,,0
146,傈林,2022-10-29 05:00,9.6,,1.3,81,,0
146,傈林,2022-10-29 06:00,10.2,,1.5,80,,0
146,傈林,2022-10-29 07:00,9.8,,1.1,81,,0
146,傈林,2022-10-29 08:00,11.2,,1,77,,0
146,傈林,2022-10-29 09:00,13.6,,.3,65,,0
146,傈林,2022-10-29 10:00,16.6,,.4,56,,3
146,傈林,2022-10-29 11:00,18.1,,.3,51,,3
146,傈林,2022-10-29 12:00,19.9,,1.1,45,,5
146,傈林,2022-10-29 13:00,19.7,,.8,46,,5
146,傈林,2022-10-29 14:00,20.2,,1.7,41,,7
146,傈林,2022-10-29 15:00,20.1,,1.6,37,,8
146,傈林,2022-10-29 16:00,19.3,,1.3,40,,7
146,傈林,2022-10-29 17:00,18.7,,1.3,42,,8
146,傈林,2022-10-29 18:00,17,,1.8,59,,7
146,傈林,2022-10-29 19:00,16.1,,.7,65,,8
146,傈林,2022-10-29 20:00,15.1,,.8,68,,5
146,傈林,2022-10-29 21:00,14.6,,.7,71,,7
146,傈林,2022-10-29 22:00,13.2,,1.2,73,,6
146,傈林,2022-10-29 23:00,12.5,,1.2,75,,1
146,傈林,2022-10-30 00:00,11.6,,1.7,78,,0
146,傈林,2022-10-30 01:00,11.7,,.7,78,,4
146,傈林,2022-10-30 02:00,11.1,,1.1,79,,0
146,傈林,2022-10-30 03:00,10.5,,1.2,80,,0
146,傈林,2022-10-30 04:00,10.5,,1.1,80,,0
146,傈林,2022-10-30 05:00,9.7,,.7,81,,3
146,傈林,2022-10-30 06:00,9.7,,.6,82,,0
146,傈林,2022-10-30 07:00,9.4,,1.4,83,,0
146,傈林,2022-10-30 08:00,11.1,,.7,76,,0
146,傈林,2022-10-30 09:00,13.3,,.8,69,,0
146,傈林,2022-10-30 10:00,15.7,,.4,60,,0
146,傈林,2022-10-30 11:00,17.8,,.5,54,,0
146,傈林,2022-10-30 12:00,19,,1.4,49,,0
146,傈林,2022-10-30 13:00,20.3,,1.6,45,,0
146,傈林,2022-10-30 14:00,21,,.6,41,,1
146,傈林,2022-10-30 15:00,20.6,,1.4,43,,0
146,傈林,2022-10-30 16:00,20.4,,1.5,41,,0
146,傈林,2022-10-30 17:00,19.3,,1.4,42,,1
146,傈林,2022-10-30 18:00,18.2,,1.3,47,,2
146,傈林,2022-10-30 19:00,16.8,,1.4,51,,4
146,傈林,2022-10-30 20:00,15.9,,.8,58,,5
146,傈林,2022-10-30 21:00,15.2,,.7,61,,6
146,傈林,2022-10-30 22:00,14.5,,.6,64,,6
146,傈林,2022-10-30 23:00,14,,0,64,,4
146,傈林,2022-10-31 00:00,14.2,,.9,65,,4
146,傈林,2022-10-31 01:00,13.5,,1.4,68,,4
146,傈林,2022-10-31 02:00,12.9,,1.3,71,,3
146,傈林,2022-10-31 03:00,12.6,,1.2,73,,5
146,傈林,2022-10-31 04:00,12.2,,1.3,73,,5
146,傈林,2022-10-31 05:00,11.8,,.8,74,,6
146,傈林,2022-10-31 06:00,11.3,,1.3,74,,8
146,傈林,2022-10-31 07:00,11.5,,1.1,72,,8
146,傈林,2022-10-31 08:00,12,,.6,70,,7
146,傈林,2022-10-31 09:00,13.7,,.4,64,,5
146,傈林,2022-10-31 10:00,16.9,,.7,52,,8
146,傈林,2022-10-31 11:00,18.4,,1.4,49,,1
146,傈林,2022-10-31 12:00,18.2,,1.6,47,,0
146,傈林,2022-10-31 13:00,19.2,,1.6,43,,0
146,傈林,2022-10-31 14:00,19.4,,1.7,41,,0
146,傈林,2022-10-31 15:00,19.9,,1.9,41,,0
146,傈林,2022-10-31 16:00,19.6,,2.1,44,,2
146,傈林,2022-10-31 17:00,17.5,,3,59,,0
146,傈林,2022-10-31 18:00,15.8,,1.7,66,,0
146,傈林,2022-10-31 19:00,14.9,,1.4,73,,0
146,傈林,2022-10-31 20:00,14.6,,.8,74,,0
146,傈林,2022-10-31 21:00,13.8,,.2,74,,0
146,傈林,2022-10-31 22:00,13.4,,.7,74,,0
146,傈林,2022-10-31 23:00,12.2,,1.5,79,,0
146,傈林,2022-11-01 00:00,11.7,,1.2,81,,0
146,傈林,2022-11-01 01:00,11.4,,.6,81,,0
146,傈林,2022-11-01 02:00,10.9,,1.1,82,,4
146,傈林,2022-11-01 03:00,10.5,,1.1,84,,0
146,傈林,2022-11-01 04:00,10.3,,.8,84,,0
146,傈林,2022-11-01 05:00,10.1,,1.2,86,,0
146,傈林,2022-11-01 06:00,9.7,,.6,88,,0
146,傈林,2022-11-01 07:00,10.6,,.8,86,,0
146,傈林,2022-11-01 08:00,11.8,,.3,81,,6
146,傈林,2022-11-01 09:00,13.6,,.6,75,,0
146,傈林,2022-11-01 10:00,14.5,,1.1,75,,6
146,傈林,2022-11-01 11:00,15.5,,2.3,70,,0
146,傈林,2022-11-01 12:00,17.4,,.9,58,,0
146,傈林,2022-11-01 13:00,18.7,,1.2,54,,0
146,傈林,2022-11-01 14:00,18.8,,2.7,55,,0
146,傈林,2022-11-01 15:00,18.9,,2.7,56,,4
146,傈林,2022-11-01 16:00,18.6,,1.9,57,,1
146,傈林,2022-11-01 17:00,17.1,,3.1,68,,0
146,傈林,2022-11-01 18:00,15.3,,2.8,79,,0
146,傈林,2022-11-01 19:00,14.5,,1.5,81,,6
146,傈林,2022-11-01 20:00,13.9,,1.1,80,,7
146,傈林,2022-11-01 21:00,13.4,,1.4,85,,10
146,傈林,2022-11-01 22:00,13.8,,.9,81,,9
146,傈林,2022-11-01 23:00,13.4,,.9,81,,7
146,傈林,2022-11-02 00:00,12.3,,.9,84,,0
146,傈林,2022-11-02 01:00,11.1,,1.2,91,,10
146,傈林,2022-11-02 02:00,11,,.6,91,,10
146,傈林,2022-11-02 03:00,10.6,,.2,90,,10
146,傈林,2022-11-02 04:00,9.4,,.9,91,,10
146,傈林,2022-11-02 05:00,9.9,,.5,93,,10
146,傈林,2022-11-02 06:00,9.7,,.2,90,,10
146,傈林,2022-11-02 07:00,9.7,,.5,91,,10
146,傈林,2022-11-02 08:00,9.8,,0,90,,10
146,傈林,2022-11-02 09:00,10.3,,1.8,89,,0
146,傈林,2022-11-02 10:00,11.7,,2,81,,0
146,傈林,2022-11-02 11:00,13.5,,1.7,65,,0
146,傈林,2022-11-02 12:00,15.9,,.8,44,,0
146,傈林,2022-11-02 13:00,16.6,,1.7,46,,0
146,傈林,2022-11-02 14:00,18.4,,1.6,36,,0
146,傈林,2022-11-02 15:00,18.2,,2,27,,0
146,傈林,2022-11-02 16:00,18.2,,1.9,38,,0
146,傈林,2022-11-02 17:00,16,,2.2,50,,0
146,傈林,2022-11-02 18:00,14.2,,1.9,56,,0
146,傈林,2022-11-02 19:00,12.7,,1.8,59,,0
146,傈林,2022-11-02 20:00,12.2,,1.2,62,,0
146,傈林,2022-11-02 21:00,11.2,,.8,66,,0
146,傈林,2022-11-02 22:00,10.3,,.7,70,,0
146,傈林,2022-11-02 23:00,9.4,,.6,74,,0
146,傈林,2022-11-03 00:00,8.4,,1.1,77,,0
146,傈林,2022-11-03 01:00,7.5,,.5,81,,0
146,傈林,2022-11-03 02:00,7.5,,1.1,84,,0
146,傈林,2022-11-03 03:00,6.9,,1,84,,0
146,傈林,2022-11-03 04:00,6,,1.5,86,,0
146,傈林,2022-11-03 05:00,6.1,,1.1,84,,0
146,傈林,2022-11-03 06:00,5.9,,.1,84,,0
146,傈林,2022-11-03 07:00,6,,.3,84,,7
146,傈林,2022-11-03 08:00,7.2,,.5,78,,5
146,傈林,2022-11-03 09:00,8.8,,1,69,,8
146,傈林,2022-11-03 10:00,10.8,,.7,61,,9
146,傈林,2022-11-03 11:00,13,,.3,49,,8
146,傈林,2022-11-03 12:00,13.9,,1.8,47,,8
146,傈林,2022-11-03 13:00,16.2,,1.7,41,,1
146,傈林,2022-11-03 14:00,17.2,,2.5,31,,1
146,傈林,2022-11-03 15:00,17.2,,2.1,30,,5
146,傈林,2022-11-03 16:00,16.7,,1.8,34,,8
146,傈林,2022-11-03 17:00,15.2,,2.1,46,,7
146,傈林,2022-11-03 18:00,13.5,,1.9,55,,3
146,傈林,2022-11-03 19:00,13,,2.1,60,,7
146,傈林,2022-11-03 20:00,12.3,,2.5,61,,4
146,傈林,2022-11-03 21:00,11.2,,1.1,63,,3
146,傈林,2022-11-03 22:00,10.5,,2.1,68,,5
146,傈林,2022-11-03 23:00,10.3,,1.6,73,,7
146,傈林,2022-11-04 00:00,9.5,,1.1,74,,6
146,傈林,2022-11-04 01:00,8.6,,1.6,72,,7
146,傈林,2022-11-04 02:00,7.3,,1.5,72,,2
146,傈林,2022-11-04 03:00,6.9,,2.1,67,,0
146,傈林,2022-11-04 04:00,6.5,,1.8,65,,0
146,傈林,2022-11-04 05:00,5.7,,1,69,,0
146,傈林,2022-11-04 06:00,5.1,,2,73,,2
146,傈林,2022-11-04 07:00,4.2,,1.4,77,,0
146,傈林,2022-11-04 08:00,5.3,,1.9,67,,0
146,傈林,2022-11-04 09:00,6.8,,2.3,59,,0
146,傈林,2022-11-04 10:00,7.8,,2.6,51,,0
146,傈林,2022-11-04 11:00,8.8,,2.7,46,,0
146,傈林,2022-11-04 12:00,9.6,,3,38,,0
146,傈林,2022-11-04 13:00,10.2,,4,29,,0
146,傈林,2022-11-04 14:00,11.2,,3.9,25,,0
146,傈林,2022-11-04 15:00,11,,4.4,25,,2
146,傈林,2022-11-04 16:00,10.7,,3,24,,6
146,傈林,2022-11-04 17:00,9.4,,2.9,28,,3
146,傈林,2022-11-04 18:00,8,,2.4,36,,3
146,傈林,2022-11-04 19:00,6.5,,2.1,43,,0
146,傈林,2022-11-04 20:00,6.1,,1.9,46,,6
146,傈林,2022-11-04 21:00,6,,.5,45,,7
146,傈林,2022-11-04 22:00,6.5,,0,42,,3
146,傈林,2022-11-04 23:00,5.8,,.5,51,,2
146,傈林,2022-11-05 00:00,4.5,,1.1,56,,0
146,傈林,2022-11-05 01:00,3.5,,.8,61,,0
146,傈林,2022-11-05 02:00,3.6,,1.2,61,,0
146,傈林,2022-11-05 03:00,3.3,,1,63,,0
146,傈林,2022-11-05 04:00,2.5,,1.3,70,,0
146,傈林,2022-11-05 05:00,1.6,,1.3,73,,0
146,傈林,2022-11-05 06:00,1.4,,1.6,68,,0
146,傈林,2022-11-05 07:00,1,,1.9,65,,0
146,傈林,2022-11-05 08:00,2.8,,1.7,57,,0
146,傈林,2022-11-05 09:00,5.9,,1,46,,0
146,傈林,2022-11-05 10:00,8.9,,.8,33,,0
146,傈林,2022-11-05 11:00,11.1,,1.7,38,,0
146,傈林,2022-11-05 12:00,12.3,,2.4,41,,0
146,傈林,2022-11-05 13:00,12.6,,2.2,41,,0
146,傈林,2022-11-05 14:00,12.8,,2.5,38,,0
146,傈林,2022-11-05 15:00,13,,2,38,,0
146,傈林,2022-11-05 16:00,13.1,,1.5,37,,0
146,傈林,2022-11-05 17:00,12.4,,1.4,40,,0
146,傈林,2022-11-05 18:00,10.4,,2.9,57,,0
146,傈林,2022-11-05 19:00,10,,2.2,60,,0
146,傈林,2022-11-05 20:00,9.5,,.5,61,,0
146,傈林,2022-11-05 21:00,8.3,,.4,66,,0
146,傈林,2022-11-05 22:00,6.5,,1.6,70,,0
146,傈林,2022-11-05 23:00,5.7,,1.3,74,,0
146,傈林,2022-11-06 00:00,5.1,,1.2,77,,0
146,傈林,2022-11-06 01:00,4.6,,1.5,80,,0
146,傈林,2022-11-06 02:00,4,,1.4,81,,0
146,傈林,2022-11-06 03:00,4.3,,1.1,80,,5
146,傈林,2022-11-06 04:00,4.3,,.6,77,,3
146,傈林,2022-11-06 05:00,3.7,,1.9,80,,0
146,傈林,2022-11-06 06:00,3.6,,1.6,80,,0
146,傈林,2022-11-06 07:00,3.2,,1.4,82,,0
146,傈林,2022-11-06 08:00,5.3,,1.5,72,,3
146,傈林,2022-11-06 09:00,8.3,,1.7,61,,0
146,傈林,2022-11-06 10:00,11.5,,.8,53,,0
146,傈林,2022-11-06 11:00,14,,.9,52,,0
146,傈林,2022-11-06 12:00,14,,1.6,50,,4
146,傈林,2022-11-06 13:00,15.6,,1.2,45,,4
146,傈林,2022-11-06 14:00,15.3,,2.2,44,,4
146,傈林,2022-11-06 15:00,15,,2.4,44,,4
146,傈林,2022-11-06 16:00,14.6,,1.3,45,,3
146,傈林,2022-11-06 17:00,14.2,,.9,47,,0
146,傈林,2022-11-06 18:00,12.4,,2.2,58,,0
146,傈林,2022-11-06 19:00,11.7,,1,61,,0
146,傈林,2022-11-06 20:00,10.8,,.8,64,,6
146,傈林,2022-11-06 21:00,9.4,,1,69,,5
146,傈林,2022-11-06 22:00,8.9,,.7,71,,5
146,傈林,2022-11-06 23:00,8,,1.4,74,,6
146,傈林,2022-11-07 00:00,7.1,,1.1,78,,2
146,傈林,2022-11-07 01:00,6.2,,1.7,82,,0
146,傈林,2022-11-07 02:00,6.2,,.3,83,,0
146,傈林,2022-11-07 03:00,5.8,,.5,83,,0
146,傈林,2022-11-07 04:00,5.3,,1.7,86,,2
146,傈林,2022-11-07 05:00,5.4,,1.5,86,,3
146,傈林,2022-11-07 06:00,5.3,,1.7,85,,0
146,傈林,2022-11-07 07:00,5.2,,1.4,83,,0
146,傈林,2022-11-07 08:00,6.3,,.6,78,,1
146,傈林,2022-11-07 09:00,8.2,,.9,70,,0
146,傈林,2022-11-07 10:00,11.4,,.3,57,,0
146,傈林,2022-11-07 11:00,12.5,,1.4,59,,2
146,傈林,2022-11-07 12:00,15.6,,.7,45,,1
146,傈林,2022-11-07 13:00,16.5,,1.5,39,,0
146,傈林,2022-11-07 14:00,17.9,,.6,31,,0
146,傈林,2022-11-07 15:00,18.2,,1,30,,0
146,傈林,2022-11-07 16:00,17.4,,1.9,30,,0
146,傈林,2022-11-07 17:00,15.9,,1.7,36,,0
146,傈林,2022-11-07 18:00,13.4,,2.2,51,,1
146,傈林,2022-11-07 19:00,12.4,,1.1,57,,0
146,傈林,2022-11-07 20:00,12.3,,.7,56,,6
146,傈林,2022-11-07 21:00,11.5,,.9,60,,8
146,傈林,2022-11-07 22:00,10.2,,1.1,63,,5
146,傈林,2022-11-07 23:00,8.8,,1.2,68,,1
146,傈林,2022-11-08 00:00,8.5,,1.5,70,,6
146,傈林,2022-11-08 01:00,7.9,,1.7,69,,2
146,傈林,2022-11-08 02:00,7.9,,1.2,67,,7
146,傈林,2022-11-08 03:00,7.5,,1.1,66,,0
